event-id,visible,timestamp,location-long,location-lat,gps:hdop,ground-speed,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name
5167425845,true,2003-10-18 10:09:04.000,167.8750667,-48.13098333,3.7,3.0,gps,Eudyptes robustus,E&O GPS23,T14male,GPS tracking of Snares penguins during egg incubation 2003
5167425846,true,2003-10-18 10:12:49.000,167.8742833,-48.13023333,4.1,44.7,gps,Eudyptes robustus,E&O GPS23,T14male,GPS tracking of Snares penguins during egg incubation 2003
5167425847,true,2003-10-18 10:17:38.000,167.8739333,-48.12928333,4.6,2.5,gps,Eudyptes robustus,E&O GPS23,T14male,GPS tracking of Snares penguins during egg incubation 2003
5167425848,true,2003-10-18 10:21:19.000,167.8725833,-48.12885,4.2,3.2,gps,Eudyptes robustus,E&O GPS23,T14male,GPS tracking of Snares penguins during egg incubation 2003
5167425849,true,2003-10-18 10:26:07.000,167.8716833,-48.1275,5.9,11.1,gps,Eudyptes robustus,E&O GPS23,T14male,GPS tracking of Snares penguins during egg incubation 2003
5167425850,true,2003-10-18 10:29:55.000,167.87015,-48.12648333,6.7,2.5,gps,Eudyptes robustus,E&O GPS23,T14male,GPS tracking of Snares penguins during egg incubation 2003
5167425851,true,2003-10-18 10:33:37.000,167.8698167,-48.12478333,7.7,11.5,gps,Eudyptes robustus,E&O GPS23,T14male,GPS tracking of Snares penguins during egg incubation 2003
5167425852,true,2003-10-18 10:37:26.000,167.8695667,-48.12356667,9.1,8.1,gps,Eudyptes robustus,E&O GPS23,T14male,GPS tracking of Snares penguins during egg incubation 2003
5167425853,true,2003-10-18 10:41:38.000,167.86905,-48.1221,11.3,6.5,gps,Eudyptes robustus,E&O GPS23,T14male,GPS tracking of Snares penguins during egg incubation 2003
5167425854,true,2003-10-18 10:45:52.000,167.8678,-48.12173333,4.2,3.0,gps,Eudyptes robustus,E&O GPS23,T14male,GPS tracking of Snares penguins during egg incubation 2003
5167425855,true,2003-10-18 10:50:01.000,167.8675833,-48.12085,2.0,4.1,gps,Eudyptes robustus,E&O GPS23,T14male,GPS tracking of Snares penguins during egg incubation 2003
5167425856,true,2003-10-18 10:53:22.000,167.8666333,-48.12048333,2.8,5.3,gps,Eudyptes robustus,E&O GPS23,T14male,GPS tracking of Snares penguins during egg incubation 2003
5167425857,true,2003-10-18 10:56:37.000,167.86625,-48.1199,3.1,6.5,gps,Eudyptes robustus,E&O GPS23,T14male,GPS tracking of Snares penguins during egg incubation 2003
5167425858,true,2003-10-18 10:59:49.000,167.8656833,-48.11985,2.3,1.5,gps,Eudyptes robustus,E&O GPS23,T14male,GPS tracking of Snares penguins during egg incubation 2003
5167425859,true,2003-10-18 11:03:19.000,167.8652,-48.11881667,4.0,1.5,gps,Eudyptes robustus,E&O GPS23,T14male,GPS tracking of Snares penguins during egg incubation 2003
5167425860,true,2003-10-18 11:07:14.000,167.8652333,-48.11758333,7.0,2.7,gps,Eudyptes robustus,E&O GPS23,T14male,GPS tracking of Snares penguins during egg incubation 2003
5167425861,true,2003-10-18 11:10:49.000,167.8650667,-48.11736667,5.1,3.5,gps,Eudyptes robustus,E&O GPS23,T14male,GPS tracking of Snares penguins during egg incubation 2003
5167425862,true,2003-10-18 11:14:07.000,167.8651667,-48.11695,5.8,3.4,gps,Eudyptes robustus,E&O GPS23,T14male,GPS tracking of Snares penguins during egg incubation 2003
5167425863,true,2003-10-18 11:16:55.000,167.8647167,-48.11665,6.6,5.0,gps,Eudyptes robustus,E&O GPS23,T14male,GPS tracking of Snares penguins during egg incubation 2003
5167425864,true,2003-10-18 11:19:43.000,167.8654667,-48.11611667,2.0,5.0,gps,Eudyptes robustus,E&O GPS23,T14male,GPS tracking of Snares penguins during egg incubation 2003
5167425865,true,2003-10-18 11:23:10.000,167.8656333,-48.11638333,2.4,2.5,gps,Eudyptes robustus,E&O GPS23,T14male,GPS tracking of Snares penguins during egg incubation 2003
5167425866,true,2003-10-18 11:26:37.000,167.8648833,-48.11591667,2.4,2.0,gps,Eudyptes robustus,E&O GPS23,T14male,GPS tracking of Snares penguins during egg incubation 2003
5167425867,true,2003-10-18 11:30:01.000,167.8640333,-48.11503333,3.8,3.9,gps,Eudyptes robustus,E&O GPS23,T14male,GPS tracking of Snares penguins during egg incubation 2003
5167425868,true,2003-10-18 11:33:55.000,167.864,-48.11406667,3.5,4.6,gps,Eudyptes robustus,E&O GPS23,T14male,GPS tracking of Snares penguins during egg incubation 2003
5167425869,true,2003-10-18 11:38:03.000,167.8646833,-48.11308333,2.5,1.5,gps,Eudyptes robustus,E&O GPS23,T14male,GPS tracking of Snares penguins during egg incubation 2003
5167425870,true,2003-10-18 12:02:37.000,167.8708333,-48.11168333,10.8,1.7,gps,Eudyptes robustus,E&O GPS23,T14male,GPS tracking of Snares penguins during egg incubation 2003
5167425871,true,2003-10-18 12:23:20.000,167.8738333,-48.11218333,2.6,6.3,gps,Eudyptes robustus,E&O GPS23,T14male,GPS tracking of Snares penguins during egg incubation 2003
5167425872,true,2003-10-18 12:43:38.000,167.8776,-48.11148333,2.8,0.8,gps,Eudyptes robustus,E&O GPS23,T14male,GPS tracking of Snares penguins during egg incubation 2003
5167425873,true,2003-10-18 13:02:19.000,167.8734667,-48.10853333,2.5,2.0,gps,Eudyptes robustus,E&O GPS23,T14male,GPS tracking of Snares penguins during egg incubation 2003
5167425874,true,2003-10-18 13:06:07.000,167.8719,-48.1083,2.5,2.5,gps,Eudyptes robustus,E&O GPS23,T14male,GPS tracking of Snares penguins during egg incubation 2003
5167425875,true,2003-10-18 13:09:37.000,167.8713833,-48.10853333,2.4,2.7,gps,Eudyptes robustus,E&O GPS23,T14male,GPS tracking of Snares penguins during egg incubation 2003
5167425876,true,2003-10-18 13:13:17.000,167.8707667,-48.10801667,2.0,2.7,gps,Eudyptes robustus,E&O GPS23,T14male,GPS tracking of Snares penguins during egg incubation 2003
5167425877,true,2003-10-18 13:16:26.000,167.8697333,-48.1077,3.1,3.0,gps,Eudyptes robustus,E&O GPS23,T14male,GPS tracking of Snares penguins during egg incubation 2003
5167425878,true,2003-10-18 13:19:31.000,167.86895,-48.10763333,3.3,5.0,gps,Eudyptes robustus,E&O GPS23,T14male,GPS tracking of Snares penguins during egg incubation 2003
5167425879,true,2003-10-18 13:23:07.000,167.8690167,-48.10776667,11.6,4.0,gps,Eudyptes robustus,E&O GPS23,T14male,GPS tracking of Snares penguins during egg incubation 2003
5167425880,true,2003-10-18 13:26:28.000,167.8693333,-48.10783333,2.2,3.9,gps,Eudyptes robustus,E&O GPS23,T14male,GPS tracking of Snares penguins during egg incubation 2003
5167425881,true,2003-10-18 13:29:20.000,167.8680333,-48.10686667,2.4,4.6,gps,Eudyptes robustus,E&O GPS23,T14male,GPS tracking of Snares penguins during egg incubation 2003
5167425882,true,2003-10-18 13:32:57.000,167.8667,-48.10628333,2.5,2.7,gps,Eudyptes robustus,E&O GPS23,T14male,GPS tracking of Snares penguins during egg incubation 2003
5167425883,true,2003-10-18 13:39:37.000,167.864,-48.10628333,2.9,2.4,gps,Eudyptes robustus,E&O GPS23,T14male,GPS tracking of Snares penguins during egg incubation 2003
5167425884,true,2003-10-18 13:42:01.000,167.86305,-48.106,2.7,0.1,gps,Eudyptes robustus,E&O GPS23,T14male,GPS tracking of Snares penguins during egg incubation 2003
5167425885,true,2003-10-18 13:45:37.000,167.8613333,-48.10566667,2.8,4.0,gps,Eudyptes robustus,E&O GPS23,T14male,GPS tracking of Snares penguins during egg incubation 2003
5167425886,true,2003-10-18 13:48:46.000,167.8607167,-48.10506667,2.9,2.4,gps,Eudyptes robustus,E&O GPS23,T14male,GPS tracking of Snares penguins during egg incubation 2003
5167425887,true,2003-10-18 13:52:25.000,167.8593167,-48.10485,3.0,7.5,gps,Eudyptes robustus,E&O GPS23,T14male,GPS tracking of Snares penguins during egg incubation 2003
5167425888,true,2003-10-18 13:56:01.000,167.85735,-48.10436667,2.4,6.5,gps,Eudyptes robustus,E&O GPS23,T14male,GPS tracking of Snares penguins during egg incubation 2003
5167425889,true,2003-10-18 13:59:49.000,167.8566667,-48.10338333,3.4,1.6,gps,Eudyptes robustus,E&O GPS23,T14male,GPS tracking of Snares penguins during egg incubation 2003
5167425890,true,2003-10-18 14:03:37.000,167.8547167,-48.10306667,4.6,3.4,gps,Eudyptes robustus,E&O GPS23,T14male,GPS tracking of Snares penguins during egg incubation 2003
5167425891,true,2003-10-18 14:07:30.000,167.8529333,-48.1029,5.0,6.5,gps,Eudyptes robustus,E&O GPS23,T14male,GPS tracking of Snares penguins during egg incubation 2003
5167425892,true,2003-10-18 14:11:02.000,167.8514,-48.10238333,4.1,5.0,gps,Eudyptes robustus,E&O GPS23,T14male,GPS tracking of Snares penguins during egg incubation 2003
5167425893,true,2003-10-18 14:14:44.000,167.8497333,-48.10208333,5.4,4.5,gps,Eudyptes robustus,E&O GPS23,T14male,GPS tracking of Snares penguins during egg incubation 2003
5167425894,true,2003-10-18 14:22:30.000,167.847,-48.10251667,4.5,3.9,gps,Eudyptes robustus,E&O GPS23,T14male,GPS tracking of Snares penguins during egg incubation 2003
5167425895,true,2003-10-18 14:26:01.000,167.8459333,-48.10185,4.1,1.8,gps,Eudyptes robustus,E&O GPS23,T14male,GPS tracking of Snares penguins during egg incubation 2003
5167425896,true,2003-10-18 14:29:52.000,167.8447,-48.10148333,3.1,5.5,gps,Eudyptes robustus,E&O GPS23,T14male,GPS tracking of Snares penguins during egg incubation 2003
5167425897,true,2003-10-18 14:33:32.000,167.8432,-48.1014,3.0,5.0,gps,Eudyptes robustus,E&O GPS23,T14male,GPS tracking of Snares penguins during egg incubation 2003
5167425898,true,2003-10-18 14:37:13.000,167.84245,-48.1008,2.8,3.0,gps,Eudyptes robustus,E&O GPS23,T14male,GPS tracking of Snares penguins during egg incubation 2003
5167425899,true,2003-10-18 14:41:14.000,167.8414333,-48.10061667,2.5,1.5,gps,Eudyptes robustus,E&O GPS23,T14male,GPS tracking of Snares penguins during egg incubation 2003
5167425900,true,2003-10-18 14:45:07.000,167.8406833,-48.10058333,2.8,7.5,gps,Eudyptes robustus,E&O GPS23,T14male,GPS tracking of Snares penguins during egg incubation 2003
5167425901,true,2003-10-18 14:48:44.000,167.83935,-48.10075,8.3,5.5,gps,Eudyptes robustus,E&O GPS23,T14male,GPS tracking of Snares penguins during egg incubation 2003
5167425902,true,2003-10-18 14:52:06.000,167.8379833,-48.10098333,2.1,1.6,gps,Eudyptes robustus,E&O GPS23,T14male,GPS tracking of Snares penguins during egg incubation 2003
5167425903,true,2003-10-18 14:55:37.000,167.8377667,-48.10043333,4.3,4.4,gps,Eudyptes robustus,E&O GPS23,T14male,GPS tracking of Snares penguins during egg incubation 2003
5167425904,true,2003-10-18 14:59:01.000,167.83705,-48.1002,2.0,1.8,gps,Eudyptes robustus,E&O GPS23,T14male,GPS tracking of Snares penguins during egg incubation 2003
5167425905,true,2003-10-18 15:02:43.000,167.8359667,-48.10016667,2.0,4.8,gps,Eudyptes robustus,E&O GPS23,T14male,GPS tracking of Snares penguins during egg incubation 2003
5167425906,true,2003-10-18 15:06:13.000,167.8351167,-48.09986667,5.7,3.5,gps,Eudyptes robustus,E&O GPS23,T14male,GPS tracking of Snares penguins during egg incubation 2003
5167425907,true,2003-10-18 15:10:01.000,167.83525,-48.09951667,2.2,1.5,gps,Eudyptes robustus,E&O GPS23,T14male,GPS tracking of Snares penguins during egg incubation 2003
5167425908,true,2003-10-18 15:13:53.000,167.8334667,-48.10023333,2.2,1.7,gps,Eudyptes robustus,E&O GPS23,T14male,GPS tracking of Snares penguins during egg incubation 2003
5167425909,true,2003-10-18 15:17:43.000,167.8323167,-48.1011,2.1,4.9,gps,Eudyptes robustus,E&O GPS23,T14male,GPS tracking of Snares penguins during egg incubation 2003
5167425910,true,2003-10-18 15:21:26.000,167.8306667,-48.10085,2.1,2.2,gps,Eudyptes robustus,E&O GPS23,T14male,GPS tracking of Snares penguins during egg incubation 2003
5167425911,true,2003-10-18 15:25:43.000,167.8297167,-48.10046667,2.1,4.5,gps,Eudyptes robustus,E&O GPS23,T14male,GPS tracking of Snares penguins during egg incubation 2003
5167425912,true,2003-10-18 15:32:36.000,167.8280333,-48.10015,2.0,3.2,gps,Eudyptes robustus,E&O GPS23,T14male,GPS tracking of Snares penguins during egg incubation 2003
5167425913,true,2003-10-18 15:36:32.000,167.8265,-48.10033333,2.0,2.9,gps,Eudyptes robustus,E&O GPS23,T14male,GPS tracking of Snares penguins during egg incubation 2003
5167425914,true,2003-10-18 15:40:13.000,167.8260667,-48.10108333,2.0,1.3,gps,Eudyptes robustus,E&O GPS23,T14male,GPS tracking of Snares penguins during egg incubation 2003
5167425915,true,2003-10-18 15:48:11.000,167.8241833,-48.10191667,2.9,7.1,gps,Eudyptes robustus,E&O GPS23,T14male,GPS tracking of Snares penguins during egg incubation 2003
5167425916,true,2003-10-18 15:52:19.000,167.8233667,-48.10133333,1.8,5.6,gps,Eudyptes robustus,E&O GPS23,T14male,GPS tracking of Snares penguins during egg incubation 2003
5167425917,true,2003-10-18 15:55:43.000,167.8228167,-48.10066667,2.9,0.8,gps,Eudyptes robustus,E&O GPS23,T14male,GPS tracking of Snares penguins during egg incubation 2003
5167425918,true,2003-10-18 15:59:14.000,167.8226833,-48.10033333,1.7,3.2,gps,Eudyptes robustus,E&O GPS23,T14male,GPS tracking of Snares penguins during egg incubation 2003
5167425919,true,2003-10-18 16:03:13.000,167.8225,-48.1005,2.3,4.4,gps,Eudyptes robustus,E&O GPS23,T14male,GPS tracking of Snares penguins during egg incubation 2003
5167425920,true,2003-10-18 16:06:50.000,167.8220333,-48.10041667,2.9,2.7,gps,Eudyptes robustus,E&O GPS23,T14male,GPS tracking of Snares penguins during egg incubation 2003
5167425921,true,2003-10-18 16:14:20.000,167.8217167,-48.09965,1.7,2.0,gps,Eudyptes robustus,E&O GPS23,T14male,GPS tracking of Snares penguins during egg incubation 2003
5167425922,true,2003-10-18 16:18:19.000,167.8217833,-48.09925,2.9,0.6,gps,Eudyptes robustus,E&O GPS23,T14male,GPS tracking of Snares penguins during egg incubation 2003
5167425923,true,2003-10-18 16:21:43.000,167.8213833,-48.09916667,2.9,6.0,gps,Eudyptes robustus,E&O GPS23,T14male,GPS tracking of Snares penguins during egg incubation 2003
5167425924,true,2003-10-18 16:25:44.000,167.82145,-48.09851667,2.9,5.9,gps,Eudyptes robustus,E&O GPS23,T14male,GPS tracking of Snares penguins during egg incubation 2003
5167425925,true,2003-10-18 16:29:14.000,167.8221,-48.09806667,2.9,5.4,gps,Eudyptes robustus,E&O GPS23,T14male,GPS tracking of Snares penguins during egg incubation 2003
5167425926,true,2003-10-18 16:32:49.000,167.8219333,-48.09896667,4.3,4.6,gps,Eudyptes robustus,E&O GPS23,T14male,GPS tracking of Snares penguins during egg incubation 2003
5167425927,true,2003-10-18 16:36:43.000,167.82165,-48.10035,4.3,7.6,gps,Eudyptes robustus,E&O GPS23,T14male,GPS tracking of Snares penguins during egg incubation 2003
5167425928,true,2003-10-18 16:40:13.000,167.82185,-48.10161667,1.5,1.3,gps,Eudyptes robustus,E&O GPS23,T14male,GPS tracking of Snares penguins during egg incubation 2003
5167425929,true,2003-10-18 16:43:44.000,167.8211,-48.1021,7.2,8.6,gps,Eudyptes robustus,E&O GPS23,T14male,GPS tracking of Snares penguins during egg incubation 2003
5167425930,true,2003-10-18 16:47:14.000,167.8201833,-48.10233333,6.5,8.3,gps,Eudyptes robustus,E&O GPS23,T14male,GPS tracking of Snares penguins during egg incubation 2003
5167425931,true,2003-10-18 16:50:43.000,167.81905,-48.10186667,6.0,1.1,gps,Eudyptes robustus,E&O GPS23,T14male,GPS tracking of Snares penguins during egg incubation 2003
5167425932,true,2003-10-18 16:54:14.000,167.8187833,-48.10161667,5.5,3.7,gps,Eudyptes robustus,E&O GPS23,T14male,GPS tracking of Snares penguins during egg incubation 2003
5167425933,true,2003-10-18 16:57:49.000,167.8178333,-48.10161667,5.1,3.7,gps,Eudyptes robustus,E&O GPS23,T14male,GPS tracking of Snares penguins during egg incubation 2003
5167425934,true,2003-10-18 17:01:13.000,167.8181333,-48.10093333,4.8,7.3,gps,Eudyptes robustus,E&O GPS23,T14male,GPS tracking of Snares penguins during egg incubation 2003
5167425935,true,2003-10-18 17:04:50.000,167.81845,-48.10033333,4.5,4.8,gps,Eudyptes robustus,E&O GPS23,T14male,GPS tracking of Snares penguins during egg incubation 2003
5167425936,true,2003-10-18 17:36:19.000,167.8216167,-48.09856667,2.9,2.5,gps,Eudyptes robustus,E&O GPS23,T14male,GPS tracking of Snares penguins during egg incubation 2003
5167425937,true,2003-10-18 17:39:53.000,167.8217833,-48.0985,2.8,2.0,gps,Eudyptes robustus,E&O GPS23,T14male,GPS tracking of Snares penguins during egg incubation 2003
5167425938,true,2003-10-18 17:43:13.000,167.8225667,-48.09826667,4.5,2.2,gps,Eudyptes robustus,E&O GPS23,T14male,GPS tracking of Snares penguins during egg incubation 2003
5167425939,true,2003-10-18 17:46:44.000,167.8243167,-48.09871667,2.7,1.7,gps,Eudyptes robustus,E&O GPS23,T14male,GPS tracking of Snares penguins during egg incubation 2003
5167425940,true,2003-10-18 17:50:14.000,167.8243167,-48.09871667,2.7,4.3,gps,Eudyptes robustus,E&O GPS23,T14male,GPS tracking of Snares penguins during egg incubation 2003
5167425941,true,2003-10-18 17:53:44.000,167.8256167,-48.09868333,3.7,0.2,gps,Eudyptes robustus,E&O GPS23,T14male,GPS tracking of Snares penguins during egg incubation 2003
5167425942,true,2003-10-18 17:56:44.000,167.8271833,-48.09856667,2.2,0.6,gps,Eudyptes robustus,E&O GPS23,T14male,GPS tracking of Snares penguins during egg incubation 2003
5167425943,true,2003-10-18 18:04:16.000,167.8281833,-48.09836667,2.0,6.8,gps,Eudyptes robustus,E&O GPS23,T14male,GPS tracking of Snares penguins during egg incubation 2003
5167425944,true,2003-10-18 18:07:14.000,167.8287833,-48.0985,2.4,3.0,gps,Eudyptes robustus,E&O GPS23,T14male,GPS tracking of Snares penguins during egg incubation 2003
5167425945,true,2003-10-18 18:10:43.000,167.8287833,-48.09818333,1.8,7.1,gps,Eudyptes robustus,E&O GPS23,T14male,GPS tracking of Snares penguins during egg incubation 2003
5167425946,true,2003-10-18 18:14:13.000,167.8285167,-48.09826667,1.4,4.3,gps,Eudyptes robustus,E&O GPS23,T14male,GPS tracking of Snares penguins during egg incubation 2003
5167425967,true,2003-10-14 05:00:33.000,166.6066,-48.02078333,3.1,0.0,gps,Eudyptes robustus,E&O GPS20,T32male,GPS tracking of Snares penguins during egg incubation 2003
5167425968,true,2003-10-14 05:21:31.000,166.6066667,-48.0209,3.3,0.0,gps,Eudyptes robustus,E&O GPS20,T32male,GPS tracking of Snares penguins during egg incubation 2003
5167425969,true,2003-10-14 05:42:33.000,166.6066667,-48.02098333,2.3,0.0,gps,Eudyptes robustus,E&O GPS20,T32male,GPS tracking of Snares penguins during egg incubation 2003
5167425970,true,2003-10-14 06:02:59.000,166.6067,-48.0209,2.0,0.0,gps,Eudyptes robustus,E&O GPS20,T32male,GPS tracking of Snares penguins during egg incubation 2003
5167425971,true,2003-10-14 06:23:53.000,166.6067,-48.0209,3.4,0.1,gps,Eudyptes robustus,E&O GPS20,T32male,GPS tracking of Snares penguins during egg incubation 2003
5167425972,true,2003-10-14 06:44:15.000,166.6067,-48.02105,2.4,0.1,gps,Eudyptes robustus,E&O GPS20,T32male,GPS tracking of Snares penguins during egg incubation 2003
5167425973,true,2003-10-14 07:04:46.000,166.6067,-48.02096667,3.9,0.1,gps,Eudyptes robustus,E&O GPS20,T32male,GPS tracking of Snares penguins during egg incubation 2003
5167425974,true,2003-10-14 07:25:05.000,166.6067,-48.02088333,2.2,0.1,gps,Eudyptes robustus,E&O GPS20,T32male,GPS tracking of Snares penguins during egg incubation 2003
5167425975,true,2003-10-14 07:48:04.000,166.6066333,-48.02083333,2.9,0.0,gps,Eudyptes robustus,E&O GPS20,T32male,GPS tracking of Snares penguins during egg incubation 2003
5167425976,true,2003-10-14 08:09:51.000,166.6065833,-48.02101667,1.2,0.0,gps,Eudyptes robustus,E&O GPS20,T32male,GPS tracking of Snares penguins during egg incubation 2003
5167425977,true,2003-10-14 08:30:40.000,166.6067667,-48.02106667,2.7,0.3,gps,Eudyptes robustus,E&O GPS20,T32male,GPS tracking of Snares penguins during egg incubation 2003
5167425978,true,2003-10-14 09:23:34.000,166.6097,-48.02228333,2.9,0.1,gps,Eudyptes robustus,E&O GPS20,T32male,GPS tracking of Snares penguins during egg incubation 2003
5167425979,true,2003-10-14 09:44:28.000,166.6101833,-48.02218333,2.7,0.1,gps,Eudyptes robustus,E&O GPS20,T32male,GPS tracking of Snares penguins during egg incubation 2003
5167425980,true,2003-10-14 10:35:05.000,166.6065833,-48.0212,4.1,0.2,gps,Eudyptes robustus,E&O GPS20,T32male,GPS tracking of Snares penguins during egg incubation 2003
5167425981,true,2003-10-14 11:10:40.000,166.6066667,-48.02098333,3.2,0.5,gps,Eudyptes robustus,E&O GPS20,T32male,GPS tracking of Snares penguins during egg incubation 2003
5167425982,true,2003-10-14 11:47:03.000,166.6066,-48.02108333,1.6,0.1,gps,Eudyptes robustus,E&O GPS20,T32male,GPS tracking of Snares penguins during egg incubation 2003
5167425984,true,2003-10-14 12:28:56.000,166.6065833,-48.02115,4.1,0.1,gps,Eudyptes robustus,E&O GPS20,T32male,GPS tracking of Snares penguins during egg incubation 2003
5167425985,true,2003-10-14 12:49:22.000,166.6066333,-48.02105,2.4,0.1,gps,Eudyptes robustus,E&O GPS20,T32male,GPS tracking of Snares penguins during egg incubation 2003
5167425986,true,2003-10-14 13:09:52.000,166.60655,-48.0209,5.3,0.1,gps,Eudyptes robustus,E&O GPS20,T32male,GPS tracking of Snares penguins during egg incubation 2003
5167425987,true,2003-10-14 13:30:16.000,166.6067667,-48.02078333,5.3,0.0,gps,Eudyptes robustus,E&O GPS20,T32male,GPS tracking of Snares penguins during egg incubation 2003
5167425989,true,2003-10-14 14:11:37.000,166.6067,-48.02095,3.0,0.0,gps,Eudyptes robustus,E&O GPS20,T32male,GPS tracking of Snares penguins during egg incubation 2003
5167425990,true,2003-10-14 14:32:21.000,166.6067,-48.02103333,5.1,0.0,gps,Eudyptes robustus,E&O GPS20,T32male,GPS tracking of Snares penguins during egg incubation 2003
5167425991,true,2003-10-14 14:52:58.000,166.6067,-48.02133333,7.0,0.1,gps,Eudyptes robustus,E&O GPS20,T32male,GPS tracking of Snares penguins during egg incubation 2003
5167425992,true,2003-10-14 15:14:03.000,166.6066667,-48.02093333,1.7,0.1,gps,Eudyptes robustus,E&O GPS20,T32male,GPS tracking of Snares penguins during egg incubation 2003
5167425993,true,2003-10-14 15:34:28.000,166.6066667,-48.0209,2.2,0.0,gps,Eudyptes robustus,E&O GPS20,T32male,GPS tracking of Snares penguins during egg incubation 2003
5167425994,true,2003-10-14 15:55:03.000,166.6067,-48.02108333,8.2,0.3,gps,Eudyptes robustus,E&O GPS20,T32male,GPS tracking of Snares penguins during egg incubation 2003
5167425995,true,2003-10-14 16:15:22.000,166.6066667,-48.02095,8.4,0.1,gps,Eudyptes robustus,E&O GPS20,T32male,GPS tracking of Snares penguins during egg incubation 2003
5167425996,true,2003-10-14 16:36:22.000,166.6067,-48.02098333,4.9,0.0,gps,Eudyptes robustus,E&O GPS20,T32male,GPS tracking of Snares penguins during egg incubation 2003
5167425997,true,2003-10-14 16:57:16.000,166.6067333,-48.02106667,2.5,0.0,gps,Eudyptes robustus,E&O GPS20,T32male,GPS tracking of Snares penguins during egg incubation 2003
5167425999,true,2003-10-14 17:40:30.000,166.6066,-48.02093333,5.5,0.1,gps,Eudyptes robustus,E&O GPS20,T32male,GPS tracking of Snares penguins during egg incubation 2003
5167426001,true,2003-10-14 18:21:10.000,166.6068333,-48.02103333,3.4,0.0,gps,Eudyptes robustus,E&O GPS20,T32male,GPS tracking of Snares penguins during egg incubation 2003
5167426002,true,2003-10-14 18:41:29.000,166.6063833,-48.0213,9.1,0.1,gps,Eudyptes robustus,E&O GPS20,T32male,GPS tracking of Snares penguins during egg incubation 2003
5167426003,true,2003-10-14 19:02:27.000,166.6067333,-48.02148333,8.2,0.4,gps,Eudyptes robustus,E&O GPS20,T32male,GPS tracking of Snares penguins during egg incubation 2003
5167426004,true,2003-10-14 19:23:04.000,166.6067667,-48.02096667,3.0,0.0,gps,Eudyptes robustus,E&O GPS20,T32male,GPS tracking of Snares penguins during egg incubation 2003
5167426005,true,2003-10-14 19:43:57.000,166.6067667,-48.02098333,4.4,0.2,gps,Eudyptes robustus,E&O GPS20,T32male,GPS tracking of Snares penguins during egg incubation 2003
5167426006,true,2003-10-14 20:04:22.000,166.6068,-48.0209,6.9,0.2,gps,Eudyptes robustus,E&O GPS20,T32male,GPS tracking of Snares penguins during egg incubation 2003
5167426007,true,2003-10-14 20:25:32.000,166.6067,-48.02088333,1.8,0.0,gps,Eudyptes robustus,E&O GPS20,T32male,GPS tracking of Snares penguins during egg incubation 2003
5167426008,true,2003-10-14 21:01:27.000,166.6066333,-48.02103333,2.3,0.0,gps,Eudyptes robustus,E&O GPS20,T32male,GPS tracking of Snares penguins during egg incubation 2003
5167426009,true,2003-10-14 21:21:58.000,166.6066333,-48.02095,3.7,0.0,gps,Eudyptes robustus,E&O GPS20,T32male,GPS tracking of Snares penguins during egg incubation 2003
5167426011,true,2003-10-14 22:17:58.000,166.6066,-48.02106667,5.9,0.1,gps,Eudyptes robustus,E&O GPS20,T32male,GPS tracking of Snares penguins during egg incubation 2003
5167426012,true,2003-10-14 22:55:00.000,166.6066,-48.02103333,2.2,0.0,gps,Eudyptes robustus,E&O GPS20,T32male,GPS tracking of Snares penguins during egg incubation 2003
5167426013,true,2003-10-14 23:16:25.000,166.6065833,-48.02076667,8.8,0.3,gps,Eudyptes robustus,E&O GPS20,T32male,GPS tracking of Snares penguins during egg incubation 2003
5167426014,true,2003-10-14 23:36:58.000,166.6066,-48.02101667,4.1,0.1,gps,Eudyptes robustus,E&O GPS20,T32male,GPS tracking of Snares penguins during egg incubation 2003
5167426015,true,2003-10-15 00:01:33.000,166.60655,-48.02098333,3.2,0.1,gps,Eudyptes robustus,E&O GPS20,T32male,GPS tracking of Snares penguins during egg incubation 2003
5167426017,true,2003-10-15 00:42:35.000,166.6067333,-48.02096667,4.3,0.0,gps,Eudyptes robustus,E&O GPS20,T32male,GPS tracking of Snares penguins during egg incubation 2003
5167426018,true,2003-10-15 01:03:28.000,166.6067333,-48.02101667,2.9,0.0,gps,Eudyptes robustus,E&O GPS20,T32male,GPS tracking of Snares penguins during egg incubation 2003
5167426019,true,2003-10-15 01:24:04.000,166.6067,-48.0209,1.7,0.0,gps,Eudyptes robustus,E&O GPS20,T32male,GPS tracking of Snares penguins during egg incubation 2003
5167426020,true,2003-10-15 01:44:51.000,166.6066333,-48.02098333,2.7,0.0,gps,Eudyptes robustus,E&O GPS20,T32male,GPS tracking of Snares penguins during egg incubation 2003
5167426021,true,2003-10-15 02:07:36.000,166.6065833,-48.02101667,2.8,0.0,gps,Eudyptes robustus,E&O GPS20,T32male,GPS tracking of Snares penguins during egg incubation 2003
5167426022,true,2003-10-15 02:27:58.000,166.6065167,-48.02105,3.1,0.0,gps,Eudyptes robustus,E&O GPS20,T32male,GPS tracking of Snares penguins during egg incubation 2003
5167426023,true,2003-10-15 02:48:22.000,166.6065167,-48.02098333,3.8,0.1,gps,Eudyptes robustus,E&O GPS20,T32male,GPS tracking of Snares penguins during egg incubation 2003
5167426024,true,2003-10-15 03:08:46.000,166.6066667,-48.02096667,5.5,0.2,gps,Eudyptes robustus,E&O GPS20,T32male,GPS tracking of Snares penguins during egg incubation 2003
